Well Name,PW04A
USGS Number,383452114023401
Water Right Number,0718001M00(10)
WIN,430319
Latitude (NAD83),38.581146
Longitude (NAD83),-114.04273
UTM (NAD83)
Easting,757603.47
Northing,4274445.36
Zone,11N
Ground Elevation (ft amsl),6180.2
Height of casing above ground surface (ft),2.02
Borehole depth (ft),983
Screened Interval (ft),730-750
Screened Unit,Tertiary volcanic rocks
Barometric Efficiency,0.33
Completion date,08/30/2007
Logger type,Global Water
Barometric logger,Integrated Barometric Correction
Start of barometric correction,
Start of barometric Efficiency,2009-12-02
Barometric correction integrated in Global Water loggers and performed by software function in Solinst loggers

Description of Fields
MeasuredLevel is the height of the water column (in feet) in the well above the logger
Temp is the water temperature (in degrees C) measured by the logger (if logger is equipped with thermometer)
DeltaLevel is the difference (in feet) between the current logger measurement and the initial logger measurement of the logging set (used for calculations)
MeasuredDTW is the depth to water (in feet) from the top of the casing; as measured by the logger or by manual tape measurement
BaroEfficiencyLevel is the MeasuredDTW value with any applicable corrections applied for barometric effects and barometric efficiency
DriftCorrection is a correction (in feet) applied to compensate for the drift in instrument readings between manual tape measurements
DTWBelowCasing is the depth to water (in feet) from the top of casing with the drift correction applied
DTWBelowGroundSurface is the depth to water (in feet) below the ground surface (the height of the casing has been subtracted from DTWBelowCasing)
WaterElevation is the elevation (in feet) of the top of the water column (above mean sea level); this is the value used to generate our graphs
Tape indicates if the measurement is a manual tape measurement (1) or a logger measurement (0)

DateTime,MeasuredLevel,Temp,BaroEfficiencyLevel,DeltaLevel,MeasuredDTW,DriftCorrection,DTWBelowCasing,DTWBelowGroundSurface,WaterElevation,Tape,
2008-03-22 13:54:45,15.56,,,0.05,593.67,-0.09,593.76,591.74,5588.46,0,
2008-03-23 01:54:45,15.65,,,0.14,593.58,-0.09,593.67,591.65,5588.55,0,
2008-03-23 13:54:45,15.72,,,0.21,593.51,-0.09,593.6,591.58,5588.62,0,
2008-03-24 01:54:45,15.7,,,0.19,593.53,-0.09,593.62,591.6,5588.6,0,
2008-03-24 13:54:45,15.65,,,0.14,593.58,-0.09,593.67,591.65,5588.55,0,
2008-03-25 01:54:45,15.66,,,0.15,593.57,-0.1,593.67,591.65,5588.55,0,
2008-03-25 13:54:45,15.67,,,0.16,593.56,-0.1,593.66,591.64,5588.56,0,
2008-03-26 01:54:45,15.8,,,0.29,593.43,-0.1,593.53,591.51,5588.69,0,
2008-03-26 13:54:45,15.78,,,0.27,593.45,-0.1,593.55,591.53,5588.67,0,
2008-03-27 01:54:45,15.73,,,0.22,593.5,-0.1,593.6,591.58,5588.62,0,
2008-03-27 13:54:45,15.74,,,0.23,593.49,-0.11,593.6,591.58,5588.62,0,
2008-03-28 01:54:45,15.83,,,0.32,593.4,-0.11,593.51,591.49,5588.71,0,
2008-03-28 13:54:45,15.75,,,0.24,593.48,-0.11,593.59,591.57,5588.63,0,
2008-03-29 01:54:45,15.79,,,0.28,593.44,-0.11,593.55,591.53,5588.67,0,
2008-03-29 13:54:45,15.67,,,0.16,593.56,-0.11,593.67,591.65,5588.55,0,
2008-03-30 01:54:45,15.81,,,0.3,593.42,-0.12,593.54,591.52,5588.69,0,
2008-03-30 13:54:45,15.86,,,0.35,593.37,-0.12,593.49,591.47,5588.73,0,
2008-03-31 01:54:45,15.77,,,0.26,593.46,-0.12,593.58,591.56,5588.64,0,
2008-03-31 13:54:45,15.66,,,0.15,593.57,-0.12,593.69,591.67,5588.53,0,
2008-04-01 01:54:45,15.75,,,0.24,593.48,-0.12,593.6,591.58,5588.62,0,
2008-04-01 13:54:45,15.72,,,0.21,593.51,-0.12,593.63,591.61,5588.59,0,
2008-04-02 01:54:45,15.8,,,0.29,593.43,-0.13,593.56,591.54,5588.66,0,
2008-04-02 13:54:45,15.79,,,0.28,593.44,-0.13,593.57,591.55,5588.65,0,
2008-04-03 01:54:45,15.74,,,0.23,593.49,-0.13,593.62,591.6,5588.6,0,
2008-04-03 13:54:45,15.69,,,0.18,593.54,-0.13,593.67,591.65,5588.55,0,
2008-04-04 01:54:45,15.65,,,0.14,593.58,-0.13,593.71,591.69,5588.51,0,
2008-04-04 13:54:45,15.81,,,0.3,593.42,-0.14,593.56,591.54,5588.66,0,
2008-04-05 01:54:45,15.89,,,0.38,593.34,-0.14,593.48,591.46,5588.74,0,
2008-04-05 13:54:45,15.76,,,0.25,593.47,-0.14,593.61,591.59,5588.61,0,
2008-04-06 01:54:45,15.82,,,0.31,593.41,-0.14,593.55,591.53,5588.67,0,
2008-04-06 13:54:45,15.83,,,0.32,593.4,-0.14,593.54,591.52,5588.68,0,
2008-04-07 01:54:45,15.73,,,0.22,593.5,-0.15,593.65,591.63,5588.57,0,
2008-04-07 13:54:45,15.76,,,0.25,593.47,-0.15,593.62,591.6,5588.6,0,
2008-04-08 01:54:45,15.73,,,0.22,593.5,-0.15,593.65,591.63,5588.57,0,
2008-04-08 13:54:45,15.91,,,0.4,593.32,-0.15,593.47,591.45,5588.75,0,
2008-04-09 01:54:45,15.85,,,0.34,593.38,-0.15,593.53,591.51,5588.69,0,
2008-04-09 13:54:45,15.83,,,0.32,593.4,-0.16,593.56,591.54,5588.66,0,
2008-04-10 01:54:45,15.69,,,0.18,593.54,-0.16,593.7,591.68,5588.52,0,
2008-04-10 13:54:45,15.65,,,0.14,593.58,-0.16,593.74,591.72,5588.48,0,
2008-04-11 01:54:45,15.62,,,0.11,593.61,-0.16,593.77,591.75,5588.45,0,
2008-04-11 13:54:45,15.65,,,0.14,593.58,-0.16,593.74,591.72,5588.48,0,
2008-04-12 01:54:45,15.65,,,0.14,593.58,-0.16,593.74,591.72,5588.48,0,
2008-04-12 13:54:45,15.61,,,0.1,593.62,-0.17,593.79,591.77,5588.43,0,
2008-04-13 01:54:45,15.74,,,0.23,593.49,-0.17,593.66,591.64,5588.56,0,
2008-04-13 13:54:45,15.72,,,0.21,593.51,-0.17,593.68,591.66,5588.54,0,
2008-04-14 01:54:45,15.78,,,0.27,593.45,-0.17,593.62,591.6,5588.6,0,
2008-04-14 13:54:45,15.84,,,0.33,593.39,-0.17,593.56,591.54,5588.66,0,
2008-04-15 01:54:45,15.93,,,0.42,593.3,-0.18,593.48,591.46,5588.74,0,
2008-04-15 13:54:45,15.75,,,0.24,593.48,-0.18,593.66,591.64,5588.56,0,
2008-04-16 01:54:45,15.76,,,0.25,593.47,-0.18,593.65,591.63,5588.57,0,
2008-04-16 13:54:45,15.76,,,0.25,593.47,-0.18,593.65,591.63,5588.57,0,
2008-04-17 01:54:45,15.68,,,0.17,593.55,-0.18,593.73,591.71,5588.49,0,
2008-04-17 13:54:45,15.72,,,0.21,593.51,-0.19,593.7,591.68,5588.52,0,
2008-04-18 01:54:45,15.77,,,0.26,593.46,-0.19,593.65,591.63,5588.57,0,
2008-04-18 13:54:45,15.79,,,0.28,593.44,-0.19,593.63,591.61,5588.59,0,
2008-04-19 01:54:45,15.84,,,0.33,593.39,-0.19,593.58,591.56,5588.64,0,
2008-04-19 13:54:45,15.85,,,0.34,593.38,-0.19,593.57,591.55,5588.65,0,
2008-04-20 01:54:45,15.9,,,0.39,593.33,-0.2,593.53,591.51,5588.69,0,
2008-04-20 13:54:45,15.79,,,0.28,593.44,-0.2,593.64,591.62,5588.58,0,
2008-04-21 01:54:45,15.83,,,0.32,593.4,-0.2,593.6,591.58,5588.62,0,
2008-04-21 13:54:45,15.71,,,0.2,593.52,-0.2,593.72,591.7,5588.5,0,
2008-04-22 01:54:45,15.8,,,0.29,593.43,-0.2,593.63,591.61,5588.59,0,
2008-04-22 13:54:45,15.82,,,0.31,593.41,-0.21,593.62,591.6,5588.6,0,
2008-04-23 01:54:45,15.88,,,0.37,593.35,-0.21,593.56,591.54,5588.66,0,
2008-04-23 13:54:45,15.83,,,0.32,593.4,-0.21,593.61,591.59,5588.61,0,
2008-04-24 01:54:45,15.75,,,0.24,593.48,-0.21,593.69,591.67,5588.53,0,
2008-04-24 13:54:45,15.69,,,0.18,593.54,-0.21,593.75,591.73,5588.47,0,
2008-04-25 01:54:45,15.66,,,0.15,593.57,-0.21,593.78,591.76,5588.44,0,
2008-04-25 13:54:45,15.67,,,0.16,593.56,-0.22,593.78,591.76,5588.44,0,
2008-04-26 01:54:45,15.65,,,0.14,593.58,-0.22,593.8,591.78,5588.42,0,
2008-04-26 13:54:45,15.67,,,0.16,593.56,-0.22,593.78,591.76,5588.44,0,
2008-04-27 01:54:45,15.66,,,0.15,593.57,-0.22,593.79,591.77,5588.43,0,
2008-04-27 13:54:45,15.66,,,0.15,593.57,-0.22,593.79,591.77,5588.43,0,
2008-04-28 01:54:45,15.72,,,0.21,593.51,-0.23,593.74,591.72,5588.48,0,
2008-04-28 13:54:45,15.82,,,0.31,593.41,-0.23,593.64,591.62,5588.58,0,
2008-04-29 01:54:45,15.88,,,0.37,593.35,-0.23,593.58,591.56,5588.64,0,
2008-04-29 08:11:00,,,,0,593.58,0,593.58,591.56,5588.64,1,
2008-04-29 14:54:45,15.83,,,0,593.58,0,593.58,591.56,5588.64,0,
2008-04-30 02:54:45,15.82,,,-0.01,593.59,0,593.59,591.57,5588.63,0,
2008-04-30 14:54:45,15.78,,,-0.05,593.63,0,593.63,591.61,5588.59,0,
2008-05-01 02:54:45,15.73,,,-0.1,593.68,0,593.68,591.66,5588.54,0,
2008-05-01 14:54:45,15.78,,,-0.05,593.63,0,593.63,591.61,5588.59,0,
2008-05-02 02:54:45,15.7,,,-0.13,593.71,0,593.71,591.69,5588.51,0,
2008-05-02 14:54:45,15.71,,,-0.12,593.7,0,593.7,591.68,5588.52,0,
2008-05-03 02:54:45,15.8,,,-0.03,593.61,0,593.61,591.59,5588.61,0,
2008-05-03 14:54:45,15.84,,,0.01,593.57,0,593.57,591.55,5588.65,0,
2008-05-04 02:54:45,15.77,,,-0.06,593.64,0,593.64,591.62,5588.58,0,
2008-05-04 14:54:45,15.81,,,-0.02,593.6,0,593.6,591.58,5588.62,0,
2008-05-05 02:54:45,15.8,,,-0.03,593.61,0,593.61,591.59,5588.61,0,
2008-05-05 14:54:45,15.75,,,-0.08,593.66,0,593.66,591.64,5588.56,0,
2008-05-06 02:54:45,15.78,,,-0.05,593.63,0,593.63,591.61,5588.59,0,
2008-05-06 14:54:45,15.77,,,-0.06,593.64,0,593.64,591.62,5588.58,0,
2008-05-07 02:54:45,15.83,,,0,593.58,0,593.58,591.56,5588.64,0,
2008-05-07 14:54:45,15.8,,,-0.03,593.61,0,593.61,591.59,5588.61,0,
2008-05-08 02:54:45,15.76,,,-0.07,593.65,0,593.65,591.63,5588.57,0,
2008-05-08 14:54:45,15.75,,,-0.08,593.66,0,593.66,591.64,5588.56,0,
2008-05-09 02:54:45,15.8,,,-0.03,593.61,0,593.61,591.59,5588.61,0,
2008-05-09 14:54:45,15.75,,,-0.08,593.66,0,593.66,591.64,5588.56,0,
2008-05-10 02:54:45,15.76,,,-0.07,593.65,0,593.65,591.63,5588.57,0,
2008-05-10 14:54:45,15.66,,,-0.17,593.75,0,593.75,591.73,5588.47,0,
2008-05-11 02:54:45,15.74,,,-0.09,593.67,-0.01,593.68,591.66,5588.54,0,
2008-05-11 14:54:45,15.82,,,-0.01,593.59,-0.01,593.6,591.58,5588.62,0,
2008-05-12 02:54:45,15.91,,,0.08,593.5,-0.01,593.51,591.49,5588.71,0,
2008-05-12 14:54:45,15.77,,,-0.06,593.64,-0.01,593.65,591.63,5588.57,0,
2008-05-13 02:54:45,15.78,,,-0.05,593.63,-0.01,593.64,591.62,5588.58,0,
2008-05-13 14:54:45,15.81,,,-0.02,593.6,-0.01,593.61,591.59,5588.61,0,
2008-05-14 02:54:45,15.74,,,-0.09,593.67,-0.01,593.68,591.66,5588.54,0,
2008-05-14 14:54:45,15.79,,,-0.04,593.62,-0.01,593.63,591.61,5588.59,0,
2008-05-15 02:54:45,15.81,,,-0.02,593.6,-0.01,593.61,591.59,5588.61,0,
2008-05-15 14:54:45,15.75,,,-0.08,593.66,-0.01,593.67,591.65,5588.55,0,
2008-05-16 02:54:45,15.72,,,-0.11,593.69,-0.01,593.7,591.68,5588.52,0,
2008-05-16 14:54:45,15.71,,,-0.12,593.7,-0.01,593.71,591.69,5588.51,0,
2008-05-17 02:54:45,15.76,,,-0.07,593.65,-0.01,593.66,591.64,5588.56,0,
2008-05-17 14:54:45,15.73,,,-0.1,593.68,-0.01,593.69,591.67,5588.53,0,
2008-05-18 02:54:45,15.79,,,-0.04,593.62,-0.01,593.63,591.61,5588.59,0,
2008-05-18 14:54:45,15.71,,,-0.12,593.7,-0.01,593.71,591.69,5588.51,0,
2008-05-19 02:54:45,15.75,,,-0.08,593.66,-0.01,593.67,591.65,5588.55,0,
2008-05-19 14:54:45,15.79,,,-0.04,593.62,-0.01,593.63,591.61,5588.59,0,
2008-05-20 02:54:45,15.83,,,0,593.58,-0.01,593.59,591.57,5588.63,0,
2008-05-20 14:54:45,15.82,,,-0.01,593.59,-0.01,593.6,591.58,5588.62,0,
2008-05-21 02:54:45,16.05,,,0.22,593.36,-0.01,593.37,591.35,5588.85,0,
2008-05-21 14:54:45,16.01,,,0.18,593.4,-0.01,593.41,591.39,5588.81,0,
2008-05-22 02:54:45,16.02,,,0.19,593.39,-0.01,593.4,591.38,5588.82,0,
2008-05-22 14:54:45,15.97,,,0.14,593.44,-0.01,593.45,591.43,5588.77,0,
2008-05-23 02:54:45,15.96,,,0.13,593.45,-0.01,593.46,591.44,5588.76,0,
2008-05-23 14:54:45,15.84,,,0.01,593.57,-0.01,593.58,591.56,5588.64,0,
2008-05-24 02:54:45,15.76,,,-0.07,593.65,-0.01,593.66,591.64,5588.56,0,
2008-05-24 14:54:45,15.73,,,-0.1,593.68,-0.01,593.69,591.67,5588.53,0,
2008-05-25 02:54:45,15.83,,,0,593.58,-0.01,593.59,591.57,5588.63,0,
2008-05-25 14:54:45,15.86,,,0.03,593.55,-0.01,593.56,591.54,5588.66,0,
2008-05-26 02:54:45,15.92,,,0.09,593.49,-0.01,593.5,591.48,5588.72,0,
2008-05-26 14:54:45,15.87,,,0.04,593.54,-0.01,593.55,591.53,5588.67,0,
2008-05-27 02:54:45,15.68,,,-0.15,593.73,-0.01,593.74,591.72,5588.48,0,
2008-05-27 14:54:45,15.86,,,0.03,593.55,-0.01,593.56,591.54,5588.66,0,
2008-05-28 02:54:45,15.78,,,-0.05,593.63,-0.01,593.64,591.62,5588.58,0,
2008-05-28 14:54:45,15.75,,,-0.08,593.66,-0.01,593.67,591.65,5588.55,0,
2008-05-29 02:54:45,15.76,,,-0.07,593.65,-0.01,593.66,591.64,5588.56,0,
2008-05-29 14:54:45,15.7,,,-0.13,593.71,-0.01,593.72,591.7,5588.5,0,
2008-05-30 02:54:45,15.74,,,-0.09,593.67,-0.01,593.68,591.66,5588.54,0,
2008-05-30 14:54:45,15.67,,,-0.16,593.74,-0.01,593.75,591.73,5588.47,0,
2008-05-31 02:54:45,15.74,,,-0.09,593.67,-0.01,593.68,591.66,5588.54,0,
2008-05-31 14:54:45,15.81,,,-0.02,593.6,-0.01,593.61,591.59,5588.61,0,
2008-06-01 02:54:45,15.73,,,-0.1,593.68,-0.01,593.69,591.67,5588.53,0,
2008-06-01 14:54:45,15.79,,,-0.04,593.62,-0.01,593.63,591.61,5588.59,0,
2008-06-02 02:54:45,15.82,,,-0.01,593.59,-0.01,593.6,591.58,5588.62,0,
2008-06-02 14:54:45,15.84,,,0.01,593.57,-0.02,593.59,591.57,5588.63,0,
2008-06-03 02:54:45,15.73,,,-0.1,593.68,-0.02,593.7,591.68,5588.52,0,
2008-06-03 14:54:45,15.86,,,0.03,593.55,-0.02,593.57,591.55,5588.65,0,
2008-06-04 02:54:45,15.88,,,0.05,593.53,-0.02,593.55,591.53,5588.67,0,
2008-06-04 14:54:45,15.91,,,0.08,593.5,-0.02,593.52,591.5,5588.7,0,
2008-06-05 02:54:45,15.87,,,0.04,593.54,-0.02,593.56,591.54,5588.66,0,
2008-06-05 14:54:45,15.69,,,-0.14,593.72,-0.02,593.74,591.72,5588.48,0,
2008-06-06 02:54:45,15.91,,,0.08,593.5,-0.02,593.52,591.5,5588.7,0,
2008-06-06 14:54:45,15.8,,,-0.03,593.61,-0.02,593.63,591.61,5588.59,0,
2008-06-07 02:54:45,15.84,,,0.01,593.57,-0.02,593.59,591.57,5588.63,0,
2008-06-07 14:54:45,15.77,,,-0.06,593.64,-0.02,593.66,591.64,5588.56,0,
2008-06-08 02:54:45,15.79,,,-0.04,593.62,-0.02,593.64,591.62,5588.58,0,
2008-06-08 14:54:45,15.72,,,-0.11,593.69,-0.02,593.71,591.69,5588.51,0,
2008-06-09 02:54:45,15.78,,,-0.05,593.63,-0.02,593.65,591.63,5588.57,0,
2008-06-09 14:54:45,15.77,,,-0.06,593.64,-0.02,593.66,591.64,5588.56,0,
2008-06-10 02:54:45,15.9,,,0.07,593.51,-0.02,593.53,591.51,5588.69,0,
2008-06-10 14:54:45,15.91,,,0.08,593.5,-0.02,593.52,591.5,5588.7,0,
2008-06-11 02:54:45,15.78,,,-0.05,593.63,-0.02,593.65,591.63,5588.57,0,
2008-06-11 14:54:45,15.73,,,-0.1,593.68,-0.02,593.7,591.68,5588.52,0,
2008-06-12 02:54:45,15.78,,,-0.05,593.63,-0.02,593.65,591.63,5588.57,0,
2008-06-12 14:54:45,15.68,,,-0.15,593.73,-0.02,593.75,591.73,5588.47,0,
2008-06-13 02:54:45,15.8,,,-0.03,593.61,-0.02,593.63,591.61,5588.59,0,
2008-06-13 14:54:45,15.76,,,-0.07,593.65,-0.02,593.67,591.65,5588.55,0,
2008-06-14 02:54:45,15.8,,,-0.03,593.61,-0.02,593.63,591.61,5588.59,0,
2008-06-14 14:54:45,15.77,,,-0.06,593.64,-0.02,593.66,591.64,5588.56,0,
2008-06-15 02:54:45,15.82,,,-0.01,593.59,-0.02,593.61,591.59,5588.61,0,
2008-06-15 14:54:45,15.72,,,-0.11,593.69,-0.02,593.71,591.69,5588.51,0,
2008-06-16 02:54:45,15.76,,,-0.07,593.65,-0.02,593.67,591.65,5588.55,0,
2008-06-16 14:54:45,15.72,,,-0.11,593.69,-0.02,593.71,591.69,5588.51,0,
2008-06-17 02:54:45,15.71,,,-0.12,593.7,-0.02,593.72,591.7,5588.5,0,
2008-06-17 14:54:45,15.72,,,-0.11,593.69,-0.02,593.71,591.69,5588.51,0,
2008-06-18 02:54:45,15.69,,,-0.14,593.72,-0.02,593.74,591.72,5588.48,0,
2008-06-18 14:54:45,15.68,,,-0.15,593.73,-0.02,593.75,591.73,5588.47,0,
2008-06-19 02:54:45,15.81,,,-0.02,593.6,-0.02,593.62,591.6,5588.6,0,
2008-06-19 14:54:45,15.76,,,-0.07,593.65,-0.02,593.67,591.65,5588.55,0,
2008-06-20 02:54:45,15.74,,,-0.09,593.67,-0.02,593.69,591.67,5588.53,0,
2008-06-20 14:54:45,15.76,,,-0.07,593.65,-0.02,593.67,591.65,5588.55,0,
2008-06-21 02:54:45,15.75,,,-0.08,593.66,-0.02,593.68,591.66,5588.54,0,
2008-06-21 14:54:45,15.78,,,-0.05,593.63,-0.02,593.65,591.63,5588.57,0,
2008-06-22 02:54:45,15.81,,,-0.02,593.6,-0.02,593.62,591.6,5588.6,0,
2008-06-22 14:54:45,15.72,,,-0.11,593.69,-0.02,593.71,591.69,5588.51,0,
2008-06-23 02:54:45,15.87,,,0.04,593.54,-0.02,593.56,591.54,5588.66,0,
2008-06-23 14:54:45,15.77,,,-0.06,593.64,-0.02,593.66,591.64,5588.56,0,
2008-06-24 02:54:45,15.78,,,-0.05,593.63,-0.02,593.65,591.63,5588.57,0,
2008-06-24 14:54:45,15.85,,,0.02,593.56,-0.02,593.58,591.56,5588.64,0,
2008-06-25 02:54:45,15.79,,,-0.04,593.62,-0.03,593.65,591.63,5588.57,0,
2008-06-25 14:54:45,15.83,,,0,593.58,-0.03,593.61,591.59,5588.61,0,
2008-06-26 02:54:45,15.87,,,0.04,593.54,-0.03,593.57,591.55,5588.65,0,
2008-06-26 14:54:45,15.86,,,0.03,593.55,-0.03,593.58,591.56,5588.64,0,
2008-06-27 02:54:45,15.78,,,-0.05,593.63,-0.03,593.66,591.64,5588.56,0,
2008-06-27 14:54:45,15.79,,,-0.04,593.62,-0.03,593.65,591.63,5588.57,0,
2008-06-28 02:54:45,15.81,,,-0.02,593.6,-0.03,593.63,591.61,5588.59,0,
2008-06-28 14:54:45,15.79,,,-0.04,593.62,-0.03,593.65,591.63,5588.57,0,
2008-06-29 02:54:45,15.81,,,-0.02,593.6,-0.03,593.63,591.61,5588.59,0,
2008-06-29 14:54:45,15.8,,,-0.03,593.61,-0.03,593.64,591.62,5588.58,0,
2008-06-30 02:54:45,15.82,,,-0.01,593.59,-0.03,593.62,591.6,5588.6,0,
2008-06-30 14:54:45,15.74,,,-0.09,593.67,-0.03,593.7,591.68,5588.52,0,
2008-07-01 02:54:45,15.76,,,-0.07,593.65,-0.03,593.68,591.66,5588.54,0,
2008-07-01 14:54:45,15.8,,,-0.03,593.61,-0.03,593.64,591.62,5588.58,0,
2008-07-02 02:54:45,15.87,,,0.04,593.54,-0.03,593.57,591.55,5588.65,0,
2008-07-02 14:54:45,15.76,,,-0.07,593.65,-0.03,593.68,591.66,5588.54,0,
2008-07-03 02:54:45,15.78,,,-0.05,593.63,-0.03,593.66,591.64,5588.56,0,
2008-07-03 14:54:45,15.75,,,-0.08,593.66,-0.03,593.69,591.67,5588.53,0,
2008-07-04 02:54:45,15.83,,,0,593.58,-0.03,593.61,591.59,5588.61,0,
